StateCounty,TotalPop,Men,Women,Citizen,MeanCommute,Employed,Hispanic_,White_,Black_,Native_,Asian_,Pacific_,Poverty_,ChildPoverty_,Professional_,Service_,Office_,Construction_,Production_,Drive_,Carpool_,Transit_,Walk_,OtherTransp_,WorkAtHome_,PrivateWork_,PublicWork_,SelfEmployed_,FamilyWork_,Unemployment_,income_weighted,per_dem,per_gop,clinton_win
Indiana_Wayne,67866,0.485132467,0.514867533,0.763062506,18.95384434,0.419016886,0.026876492,0.887999882,0.047078066,0.000663071,0.007824242,0,0.212064952,0.326658415,0.289099107,0.210768279,0.224442283,0.08618454,0.189874164,0.844723426,0.074072437,0.005039342,0.027451154,0.021291958,0.027627973,0.830135856,0.116523738,0.050363952,0.003005923,0.09073763,22093.01454,0.325395894,0.626705767,FALSE
Indiana_Wells,27796,0.49320046,0.50679954,0.750179882,20.48893006,0.486041157,0.02467981,0.954417902,0.005684271,0.003453734,0.006044035,0,0.121672183,0.194200604,0.256403799,0.167110376,0.229889193,0.113721399,0.232875234,0.875917398,0.05346093,0.000575622,0.021621816,0.015218017,0.033709886,0.847208231,0.090084904,0.060512304,0.002338466,0.040905166,24253.14754,0.196982397,0.761944677,FALSE
Indiana_White,24388,0.496432672,0.503567328,0.732819419,23.81811137,0.468796129,0.075241922,0.902657044,0.003526324,0.000369034,0.00250123,0,0.097096933,0.129407906,0.226422831,0.157700508,0.228432016,0.135148434,0.252255207,0.817451206,0.10956208,0.001394128,0.019107758,0.013203215,0.039650648,0.817779236,0.12239626,0.058348368,0.001599147,0.060726587,24944.0171,0.258836599,0.68804282,FALSE
Indiana_Whitley,33330,0.500060006,0.499939994,0.760576058,23.37743774,0.495139514,0.018661866,0.958925893,0.003660366,0.003660366,0.003420342,0,0.080258026,0.111941194,0.261746175,0.147074707,0.220522052,0.086438644,0.283738374,0.854515452,0.090879088,0.00270027,0.009990999,0.010591059,0.03120312,0.85109511,0.092949295,0.054905491,0.001050105,0.053135314,26383.04143,0.217508851,0.731058899,FALSE
Iowa_Adair,7426,0.493805548,0.506194452,0.778211689,22.15247778,0.508483706,0.01548613,0.972124966,0.003501212,0,0.003231888,0,0.106248317,0.136412604,0.268920011,0.157419876,0.209803393,0.176811204,0.187449502,0.797333692,0.096821977,0.003231888,0.0336655,0.011984918,0.056962025,0.739294371,0.156207918,0.103555077,0.001211958,0.032453542,25990.16052,0.29981378,0.653365257,FALSE
Iowa_Adams,3892,0.498972251,0.501027749,0.786485098,20.65138746,0.512332991,0.007708119,0.969938335,0.007194245,0,0.00282631,0,0.102517986,0.098406989,0.359969168,0.130010277,0.188848921,0.111767729,0.209403905,0.768499486,0.11356629,0.00668037,0.027235355,0.008992806,0.073741007,0.730729702,0.128211716,0.137975334,0.003597122,0.031860226,26427.80267,0.271373679,0.669068204,FALSE
Iowa_Allamakee,14060,0.509886202,0.490113798,0.746301565,24.15122333,0.491038407,0.054409673,0.920483642,0.007112376,0.00056899,0.002916074,0.000213371,0.109246088,0.140753912,0.298079659,0.150355619,0.194950213,0.151351351,0.205334282,0.757396871,0.107467994,0.001351351,0.068421053,0.014295875,0.051280228,0.779089616,0.099928876,0.108036984,0.012802276,0.060241821,26076.8633,0.352347521,0.595582858,FALSE
Iowa_Appanoose,12669,0.497434683,0.502565317,0.775751835,19.2578183,0.457731471,0.015865498,0.961559713,0.002920515,0.000394664,0.003551977,0,0.137422054,0.151156366,0.271055332,0.124240272,0.26347778,0.117294183,0.224248165,0.791301602,0.121556555,0.001815455,0.019891073,0.012155656,0.052648196,0.783013655,0.12029363,0.090062357,0.006551425,0.066619307,23652.67022,0.297408136,0.661253281,FALSE
Iowa_Audubon,5869,0.486965411,0.513034589,0.789742716,17.48970864,0.512523428,0.008178565,0.974782757,0.001533481,0.001874255,0.003237349,0,0.097461237,0.119270745,0.304310785,0.181973079,0.217243142,0.144147214,0.152496166,0.787016528,0.084852615,0.004430056,0.05656841,0.008178565,0.058953825,0.722439939,0.134264781,0.141080252,0.002726188,0.02538763,29881.71051,0.319325244,0.631843741,FALSE
Iowa_Benton,25803,0.499476805,0.500523195,0.747471224,23.7396388,0.5069178,0.013099252,0.967910708,0.006898423,0.000232531,0.001899004,0,0.09599659,0.145758245,0.323256986,0.13928613,0.239584544,0.110529783,0.187691354,0.795178855,0.092818664,0.00096888,0.038832694,0.019416347,0.052319498,0.793279851,0.131418827,0.074293687,0.001201411,0.047397589,29990.04662,0.341271001,0.600876552,FALSE
Iowa_Black Hawk,132496,0.48836946,0.51163054,0.763970233,16.06010747,0.506739826,0.040091776,0.830440164,0.089912148,0.002226482,0.016453327,0.000188685,0.172020287,0.170827799,0.311639597,0.185665982,0.239977056,0.074432436,0.188217003,0.824968301,0.082960995,0.004943545,0.044076802,0.018136397,0.024815843,0.814145333,0.138774001,0.046363664,0.000679266,0.068975667,25382.19875,0.506255833,0.433115579,TRUE
Iowa_Boone,26401,0.501647665,0.498352335,0.770501117,21.0982387,0.507670164,0.023029431,0.949964017,0.008939055,0.002045377,0.003181698,0.000416651,0.101662816,0.126207341,0.328358774,0.173326768,0.2269611,0.113329041,0.157683421,0.816749366,0.101927957,0.005113443,0.021627969,0.00715882,0.047195182,0.741449188,0.198174312,0.058975039,0.001515094,0.047384569,26935.10746,0.394522311,0.533323799,FALSE
Iowa_Bremer,24539,0.493214882,0.506785118,0.772892131,19.02628061,0.523370961,0.012755206,0.959411549,0.011002893,0.002078324,0.007661274,0.001793064,0.08810465,0.085374302,0.348547211,0.155018542,0.245772036,0.092668813,0.15803415,0.801540405,0.058600595,0.002404336,0.087697135,0.00782428,0.041851746,0.82574677,0.105709279,0.067810424,0.000774278,0.038754635,30503.52239,0.400674157,0.539250936,FALSE
Iowa_Buchanan,20998,0.496523478,0.503476522,0.730260025,21.61084389,0.494094676,0.014096581,0.966568245,0.003952757,0.003000286,0.004571864,0,0.095199543,0.126869226,0.295075721,0.150633394,0.208162682,0.130964854,0.215163349,0.79478998,0.068244595,0.00185732,0.059481855,0.02538337,0.05010001,0.759215163,0.134250881,0.099247547,0.007381655,0.038384608,29044.73236,0.391240012,0.542961428,FALSE
Iowa_Buena Vista,20507,0.512800507,0.487199493,0.646120837,14.01228361,0.522992149,0.243234018,0.638952553,0.026625055,9.75E-05,0.076656751,0.008679963,0.124835422,0.168674111,0.258594626,0.169064222,0.187545716,0.08972546,0.295216268,0.706831814,0.173599259,0.000780221,0.04944653,0.014336568,0.055005608,0.816160335,0.099429463,0.083337397,0.000585166,0.036816697,24510.56366,0.34857562,0.598483922,FALSE
Iowa_Butler,14966,0.496391821,0.503608179,0.759120674,24.08330215,0.49572364,0.010891354,0.972337298,0.003608179,0.001002272,0.004677268,0,0.090070827,0.128624883,0.279232928,0.168448483,0.220165709,0.112521716,0.219898436,0.807563811,0.092743552,0.003140452,0.036749967,0.008552719,0.051316317,0.765468395,0.117599893,0.111853535,0.005479086,0.039422691,26497.57036,0.290063028,0.65951455,FALSE
Iowa_Calhoun,9914,0.510893686,0.489106314,0.793927779,20.93109744,0.465402461,0.016844866,0.949868872,0.013717975,0.004034698,0.002824289,0,0.147266492,0.220092798,0.328525318,0.191143837,0.207585233,0.139701432,0.13264071,0.81097438,0.079483559,0.003933831,0.027839419,0.023401251,0.054670163,0.723623159,0.150998588,0.122755699,0.002925156,0.037522695,26523.40357,0.273457395,0.678942214,FALSE
Iowa_Carroll,20629,0.487953851,0.512046149,0.753890155,14.02268651,0.519753745,0.020941393,0.957341606,0.01522129,0.000678656,0.000727132,0.000387804,0.10136216,0.113577973,0.293955112,0.168791507,0.233263852,0.120800814,0.182655485,0.809782345,0.071404334,0.004217364,0.036792864,0.009937467,0.067138494,0.814581415,0.084153376,0.099374667,0.001648165,0.032866353,27100.24068,0.316722568,0.635074269,FALSE
Iowa_Cass,13590,0.490139809,0.509860191,0.772700515,19.32782193,0.493892568,0.022958057,0.95879323,0.004047093,0.001913171,0.004047093,0.001103753,0.139072848,0.220971302,0.285062546,0.180941869,0.224724062,0.117439294,0.192273731,0.768800589,0.105813098,0.014422369,0.030463576,0.021780721,0.059087564,0.777115526,0.1133922,0.105886681,0.003532009,0.031493745,25867.87432,0.275832743,0.673990078,FALSE
Iowa_Cedar,18375,0.490503401,0.509496599,0.763265306,25.19720816,0.531319728,0.01752381,0.961360544,0.003863946,0.000217687,0.006530612,0,0.077061224,0.086040816,0.337632653,0.141931973,0.242993197,0.104380952,0.173768707,0.815129252,0.080979592,0.000870748,0.025360544,0.011809524,0.066013605,0.737414966,0.161632653,0.095564626,0.005931973,0.030095238,27878.69752,0.381206052,0.562007245,FALSE
Iowa_Cerro Gordo,43481,0.489501161,0.510498839,0.783146662,16.24570502,0.519790253,0.04222534,0.919390078,0.012189232,0.00174789,0.01126929,0,0.132954624,0.172949104,0.301212024,0.176651871,0.248269359,0.073158391,0.200961339,0.814585681,0.086451554,0.010648329,0.041719372,0.011637267,0.035026793,0.826061958,0.107725213,0.063866976,0.002345852,0.045169154,28269.85626,0.434763399,0.511774842,FALSE
Iowa_Cherokee,11853,0.499535982,0.500464018,0.784948958,16.83967772,0.507719565,0.030709525,0.943474226,0.004302708,0.003627774,0.001181136,0,0.112629714,0.157259765,0.274445288,0.151185354,0.239686155,0.139711465,0.194549903,0.807474901,0.101746393,0.000590568,0.02817852,0.007255547,0.054332237,0.753564498,0.142158103,0.100818358,0.003374673,0.036783937,27934.41407,0.270934368,0.677012609,FALSE
Iowa_Chickasaw,12244,0.502205162,0.497794838,0.753185234,21.7267968,0.502123489,0.022541653,0.961940542,0.00400196,0.000898399,0.005717086,0,0.088696504,0.114668409,0.278422084,0.143090493,0.212512251,0.129206142,0.237177393,0.792061418,0.079549167,0.001960144,0.040264619,0.017722966,0.068686704,0.765599477,0.125939236,0.10053904,0.008248938,0.037732767,26981.37439,0.355583477,0.587246741,FALSE
Iowa_Clarke,9280,0.504956897,0.495043103,0.713577586,23.47383621,0.485344828,0.114116379,0.879094828,0.001185345,0,0.004418103,0,0.164331897,0.252155172,0.26875,0.188362069,0.196336207,0.121875,0.224784483,0.74299569,0.167025862,0.009051724,0.037068966,0.003017241,0.041271552,0.824568966,0.11012931,0.060021552,0.00549569,0.050646552,22585.64634,0.332122588,0.61430193,FALSE
Iowa_Clay,16537,0.491806253,0.508193747,0.76216968,16.01490597,0.514240793,0.030356171,0.945757997,0.005381871,0.001148939,0.001693173,0.003749169,0.115075286,0.199975812,0.28251799,0.141682288,0.250710528,0.135030538,0.190240068,0.764165205,0.112837879,0.002963053,0.035012396,0.024188184,0.060772812,0.814839451,0.098385439,0.084416762,0.00260023,0.03815686,27138.57145,0.262936081,0.687192695,FALSE
Iowa_Clayton,17806,0.499606874,0.500393126,0.768561159,21.88089408,0.505222959,0.018308435,0.963720094,0.0093227,0.000393126,0.002976525,0,0.110524542,0.152195889,0.279063237,0.171852185,0.219476581,0.126474222,0.202909132,0.782489049,0.091598338,0.001853308,0.047399753,0.007750197,0.068684713,0.751881388,0.111816242,0.132258789,0.004099742,0.042289116,26123.81006,0.355682568,0.583534843,FALSE
Iowa_Clinton,48365,0.491843275,0.508156725,0.758565078,19.41760777,0.487211827,0.028801819,0.917047452,0.027354492,0.004052517,0.006637031,0,0.138964127,0.200723664,0.276315517,0.172169958,0.241972501,0.098914504,0.210586168,0.836720769,0.083014577,0.009366277,0.025224853,0.012033495,0.033722733,0.853199628,0.094717254,0.049436576,0.002563837,0.04829939,27255.23866,0.443071918,0.494505011,FALSE
Iowa_Crawford,17252,0.503593786,0.496406214,0.650359379,15.59981451,0.474843496,0.27011361,0.691050313,0.00944818,0.008868537,0.003130072,0.001854857,0.198643636,0.294574542,0.255274751,0.165951774,0.181949919,0.139809877,0.25701368,0.765186645,0.112334802,0.002898215,0.029214004,0.04185022,0.047994435,0.78037329,0.127753304,0.081903547,0.010027823,0.048168328,23344.79527,0.289274264,0.671524337,FALSE
Iowa_Dallas,74892,0.490119105,0.509880895,0.677375421,20.95639187,0.539283235,0.061795652,0.870827325,0.01089569,0.000654275,0.034182556,0.000854564,0.064626395,0.067470491,0.469235699,0.118223575,0.259466966,0.059552422,0.093267639,0.865820114,0.065774716,0.001856006,0.015475618,0.007944774,0.042861721,0.835496448,0.114551621,0.048002457,0.002083,0.025690327,37668.75276,0.416354308,0.512746896,FALSE
Iowa_Davis,8742,0.491306337,0.508693663,0.708991078,22.81766186,0.437085335,0.012239762,0.973003889,0.002059025,0,0.002859757,0,0.192633265,0.295813315,0.278997941,0.120224205,0.231983528,0.154426905,0.214481812,0.664493251,0.152139099,0.000571951,0.053877831,0.063829787,0.065545642,0.743994509,0.111187371,0.136696408,0.00754976,0.042667582,23866.90071,0.252980819,0.705287714,FALSE
Iowa_Decatur,8249,0.498848345,0.501151655,0.771487453,20.07600921,0.443690144,0.02703358,0.931143169,0.016850527,0.005091526,0.007152382,0.001818402,0.207540308,0.266577767,0.325978907,0.228876227,0.177354831,0.117832465,0.149836344,0.692690023,0.121105589,0.000848588,0.089586617,0.028245848,0.066917202,0.747969451,0.146320766,0.096011638,0.009698145,0.074554491,19493.25082,0.324331623,0.620037807,FALSE
Iowa_Delaware,17507,0.4987148,0.5012852,0.75044268,21.90378706,0.539327126,0.011195522,0.974524476,0.00222768,0,0.00291312,0,0.099788656,0.139030102,0.287427886,0.144342263,0.205460673,0.114639858,0.24847204,0.825327012,0.054092649,0.0011424,0.026389444,0.005426401,0.087222254,0.783629405,0.094248015,0.115096818,0.006625921,0.036042726,27563.16845,0.322531369,0.620621931,FALSE
Iowa_Des Moines,40208,0.487738758,0.512261242,0.761564863,16.03062575,0.467518902,0.028874851,0.884028054,0.054466773,0.00109431,0.006217668,0,0.15198468,0.22336351,0.279397135,0.193643056,0.235475527,0.092692996,0.198766415,0.826153999,0.094384202,0.002835257,0.032804417,0.016812575,0.027258257,0.818095901,0.12129427,0.060012933,0.000969956,0.062375647,24613.63428,0.437022391,0.506546251,FALSE
Iowa_Dickinson,16967,0.500383097,0.499616903,0.802852596,15.95290269,0.524488713,0.015913243,0.966759003,0.003182649,0.001414511,0.00229858,0.001944952,0.066246243,0.058230683,0.343018801,0.153828019,0.219484882,0.110744386,0.172806035,0.798726941,0.086697707,0.005245477,0.026050569,0.018388637,0.064831732,0.793245712,0.09577415,0.108563682,0.002357518,0.037484529,34218.27589,0.297745682,0.658046257,FALSE
Iowa_Dubuque,95906,0.494244364,0.505755636,0.757168477,16.84736721,0.522407357,0.0215315,0.920724459,0.019237587,0.000709028,0.013054449,0.00316977,0.125320626,0.166861302,0.335005109,0.177976352,0.2503493,0.079129564,0.157435406,0.818707901,0.077586387,0.011010781,0.039611703,0.009582299,0.043469647,0.847371384,0.09930557,0.051790295,0.001522324,0.043500928,27095.73794,0.464424822,0.476864409,FALSE
Iowa_Emmet,9917,0.492790158,0.507209842,0.754764546,16.08994656,0.499647071,0.090349904,0.885045881,0.014419683,0.003932641,0.001613391,0,0.136029041,0.176061309,0.275587375,0.163658364,0.206715741,0.124029444,0.230109912,0.793485933,0.089039024,0.004537663,0.052435212,0.00857114,0.052233538,0.803872139,0.112735706,0.080972068,0.002016739,0.046788343,27707.24745,0.288081581,0.663055024,FALSE
Iowa_Fayette,20589,0.502112779,0.497887221,0.777648259,20.13940454,0.488124727,0.02195347,0.945747729,0.010879596,0.00262276,0.007625431,0,0.130555151,0.173587838,0.314779737,0.195007043,0.179270484,0.122395454,0.188013017,0.758511827,0.085045413,0.003739861,0.058914955,0.010053912,0.083879742,0.790762057,0.105638933,0.101656224,0.001894215,0.050998106,24513.0324,0.373586059,0.569754407,FALSE
Iowa_Floyd,16050,0.495825545,0.504174455,0.760186916,20.75717134,0.498317757,0.022429907,0.936386293,0.019813084,0,0.005046729,0.000373832,0.124174455,0.188099688,0.323364486,0.149034268,0.224672897,0.112897196,0.189906542,0.786915888,0.09152648,0.007165109,0.036573209,0.022616822,0.055264798,0.803987539,0.109158879,0.080560748,0.006791277,0.034641745,25917.73022,0.397871008,0.547401378,FALSE
Iowa_Franklin,10489,0.499856993,0.500143007,0.74458957,15.94684908,0.477833921,0.114977596,0.864906092,0.009343121,0,0.002192773,0,0.132615121,0.211459624,0.303651444,0.171894366,0.182190867,0.143102298,0.199351702,0.788540376,0.084850796,0.002288111,0.062732386,0.007150348,0.054056631,0.730193536,0.12651349,0.138526075,0.004766899,0.042520736,25417.21165,0.303153611,0.641505595,FALSE
Iowa_Fremont,7106,0.495778216,0.504221784,0.776667605,24.53034056,0.487334647,0.025330706,0.954264002,0.001547988,0.005066141,0,0,0.110188573,0.17421897,0.346045595,0.163383057,0.198423867,0.107514776,0.184914157,0.828454827,0.067970729,0.000985083,0.038840417,0.016042781,0.04784689,0.740923164,0.176752041,0.082324796,0,0.037151703,29060.35463,0.269836804,0.675576815,FALSE
Iowa_Greene,9174,0.488445607,0.511554393,0.764006976,18.61420318,0.4852845,0.025397864,0.953673425,0.000545019,0.000436015,0.004142141,0.000327011,0.125572269,0.174623937,0.338674515,0.188467408,0.193590582,0.111946806,0.167865707,0.794964029,0.068454327,0,0.036516242,0.022127752,0.077828646,0.731414868,0.153804229,0.109875736,0.005450185,0.055482886,26918.25518,0.354472911,0.59197816,FALSE
Iowa_Grundy,12407,0.491254937,0.508745063,0.758120416,19.75385669,0.496816313,0.01184815,0.972837914,0.004029983,0.001289595,0.003949383,0,0.062142339,0.062787136,0.341500766,0.128314661,0.236398807,0.125251874,0.168372693,0.812202789,0.076489079,0.000967196,0.045941807,0.010074958,0.054243572,0.768517772,0.132908842,0.098492786,0,0.038365439,31076.14863,0.27298256,0.667454922,FALSE
Iowa_Guthrie,10740,0.495158287,0.504841713,0.768342644,26.67241155,0.494599628,0.021042831,0.960707635,0.00744879,0.000931099,0.001489758,0.002327747,0.113873371,0.147113594,0.32150838,0.159217877,0.239478585,0.148417132,0.131564246,0.765828678,0.116666667,0.000837989,0.039851024,0.012662942,0.06405959,0.738175047,0.145996276,0.108659218,0.00726257,0.053724395,28945.41108,0.304209409,0.637247966,FALSE
Iowa_Hamilton,15297,0.488134928,0.511865072,0.74622475,17.44327646,0.488723279,0.053736027,0.906713735,0.006667974,0,0.022291953,0,0.114663006,0.172975093,0.298555272,0.152905799,0.217101392,0.122834543,0.208995228,0.81231614,0.089233183,0,0.054716611,0.010851801,0.032228542,0.751585278,0.159835262,0.086487547,0.002157286,0.03817742,26000.49748,0.357754645,0.586375016,FALSE
Iowa_Hancock,11092,0.502614497,0.497385503,0.761449693,19.99131807,0.508474576,0.037053732,0.941579517,0.006491165,0.001442481,0.002614497,0,0.084745763,0.124323837,0.307518933,0.136584926,0.19644789,0.093130184,0.266498377,0.795979084,0.086368554,0.004778219,0.027948071,0.018211323,0.06707537,0.772268301,0.115849261,0.105210963,0.007032095,0.015236206,26846.01704,0.27205503,0.683061049,FALSE
Iowa_Hardin,17393,0.496119128,0.503880872,0.765595354,17.23537055,0.476801012,0.03938366,0.929569367,0.009314092,0.002529753,0.009659058,0,0.087908929,0.113493934,0.295118726,0.181164836,0.189156557,0.128040016,0.207094808,0.808773645,0.091358593,0.002127293,0.041625941,0.012418789,0.043580751,0.76841258,0.139768873,0.08831139,0.003737136,0.049790145,26255.85005,0.329336341,0.621037635,FALSE
Iowa_Harrison,14467,0.4956107,0.5043893,0.76684869,25.9937513,0.508191056,0.013478952,0.968341743,0.000622105,0.004009124,0.002626668,0.000207368,0.098983894,0.121172323,0.295016244,0.167139006,0.236400083,0.115296883,0.185940416,0.796778876,0.112186355,0.002557545,0.033248082,0.008847722,0.046450543,0.797331859,0.112393724,0.088961084,0.001658948,0.035460012,26910.0826,0.287747357,0.663052318,FALSE
Iowa_Henry,20080,0.510657371,0.489342629,0.760756972,18.6526743,0.447808765,0.044223108,0.888994024,0.022858566,0.002938247,0.021563745,0,0.149452191,0.227141434,0.29497012,0.17938247,0.226344622,0.094123506,0.205079681,0.832320717,0.077539841,0.001743028,0.027390438,0.018974104,0.042280876,0.751195219,0.181523904,0.062998008,0.004332669,0.05,23438.55528,0.311975016,0.620719362,FALSE
Iowa_Howard,9494,0.495260164,0.504739836,0.747208763,17.88653887,0.491468296,0.014851485,0.967347799,0.00326522,0,0.002106594,0,0.117126606,0.143775016,0.286918054,0.158731831,0.163787655,0.138087213,0.252159258,0.766484095,0.075942701,0.001790605,0.050874236,0.022435222,0.082157152,0.75152728,0.12913419,0.108278913,0.011164946,0.034442806,25803.86834,0.371422232,0.579321056,FALSE
Iowa_Humboldt,9674,0.488009097,0.511990903,0.750258425,17.55538557,0.480876576,0.037523258,0.945110606,0.001240438,0.000723589,0.002377507,0,0.121459582,0.183688237,0.296464751,0.168286128,0.203948729,0.143167252,0.18833988,0.843808146,0.081145338,0.000930329,0.018916684,0.017469506,0.037213149,0.790986148,0.118151747,0.089518296,0.001653918,0.048583833,27814.58404,0.248559507,0.708126366,FALSE
Iowa_Ida,7071,0.503606279,0.496393721,0.763682647,15.720577,0.506151888,0.019233489,0.96195729,0.005374063,0.003676991,0.0031113,0,0.116956583,0.148352425,0.335878942,0.166171687,0.175929854,0.115259511,0.206901428,0.779380569,0.085843586,0.002969877,0.043982464,0.018526375,0.069155706,0.798331212,0.108754066,0.092066186,0.000707114,0.036204214,28398.57531,0.220612813,0.739554318,FALSE
Iowa_Iowa,16344,0.49541116,0.50458884,0.761380323,22.04120778,0.539525208,0.022332354,0.959924131,0.008443465,0.000489476,0.001957905,0.000917768,0.086882036,0.142865884,0.306045032,0.160119922,0.232868331,0.102178169,0.1989721,0.758749388,0.128548703,0.002202643,0.045460108,0.004405286,0.060511503,0.727239354,0.173641703,0.096977484,0.002325012,0.018661282,29022.43441,0.349300262,0.590852202,FALSE
Iowa_Jackson,19572,0.49729205,0.50270795,0.773196403,23.03695075,0.494941754,0.013539751,0.960198242,0.001583895,0.000715308,0.004138565,0.006080114,0.121602289,0.146944615,0.258072757,0.167637441,0.229664827,0.114142653,0.230175761,0.818669528,0.083793174,0.005211527,0.031780094,0.009298999,0.051246679,0.793838136,0.100347435,0.10387288,0.002197016,0.044400163,25546.43205,0.376029008,0.570462564,FALSE
Iowa_Jasper,36726,0.509475576,0.490524424,0.774029298,22.37116212,0.469612808,0.017371889,0.948592278,0.014866852,0.002014921,0.005826935,0.000435659,0.095872134,0.112862822,0.30196591,0.153215705,0.243097533,0.110630071,0.19130861,0.801856995,0.107771061,0.005500191,0.02001307,0.007079453,0.057425257,0.802619398,0.129254479,0.066819147,0.001415891,0.05410336,26137.92953,0.378568385,0.562207073,FALSE
Iowa_Jefferson,17318,0.518593371,0.481406629,0.701004735,14.35689456,0.447569003,0.030546252,0.822727798,0.014435847,0.000866151,0.079050699,0,0.150075066,0.196558494,0.36366786,0.145340109,0.280344151,0.083381453,0.126862224,0.736632406,0.052892944,0.000923894,0.054221042,0.028352004,0.127497402,0.797898141,0.092678138,0.103995842,0.005196905,0.064730338,25209.26683,0.462692163,0.467191601,FALSE
Iowa_Johnson,139436,0.497360796,0.502639204,0.736266101,18.29810666,0.565406351,0.052274879,0.81093118,0.053910038,0.001878998,0.059625922,0.001441522,0.191765398,0.148677529,0.460490835,0.179121604,0.207916177,0.051579219,0.100920853,0.665014774,0.090342523,0.066474942,0.094975473,0.0405921,0.042693422,0.668077111,0.281849738,0.048273043,0.001893342,0.035084196,31270.66339,0.66028531,0.277549348,TRUE
Iowa_Jones,20560,0.519163424,0.480836576,0.773832685,24.9649465,0.477383268,0.015953307,0.948394942,0.018531128,0.007879377,0.004182879,0,0.104620623,0.149416342,0.294066148,0.187451362,0.195087549,0.119698444,0.204036965,0.814640078,0.098249027,0.003550584,0.033463035,0.005787938,0.043968872,0.776896887,0.129134241,0.091780156,0.002042802,0.05286965,26937.0125,0.377484767,0.571171711,FALSE
Iowa_Keokuk,10291,0.503255272,0.496744728,0.765134584,23.23556506,0.478184822,0.014187154,0.970070936,0,0.002623652,0.001943446,0,0.135944029,0.187542513,0.326304538,0.194053056,0.167719366,0.138178991,0.174715771,0.763774172,0.119619085,0.002623652,0.035953746,0.006996405,0.070838597,0.701389564,0.163152269,0.131668448,0.003984064,0.050626761,23076.35108,0.260395224,0.696788802,FALSE
Iowa_Kossuth,15280,0.499280105,0.500719895,0.771662304,15.08991492,0.509685864,0.018586387,0.961256545,0.003730366,0.000458115,0.003926702,0,0.090445026,0.146465969,0.339528796,0.156217277,0.208115183,0.108965969,0.18710733,0.826832461,0.06158377,0.003272251,0.043062827,0.017081152,0.048560209,0.746269634,0.122447644,0.129253927,0.001832461,0.021335079,28951.66806,0.297354497,0.662786596,FALSE
Iowa_Lee,35369,0.502332551,0.497667449,0.777121208,17.66732167,0.464078713,0.033164636,0.910373491,0.029884927,0.000197913,0.005117476,0,0.166954112,0.240945461,0.231586983,0.199525008,0.217817863,0.111962453,0.239107693,0.857785066,0.069722073,0.003110068,0.029404281,0.015493794,0.024484718,0.815827419,0.123724165,0.05677288,0.003590715,0.088806582,22746.1069,0.389794249,0.551311898,FALSE
Iowa_Linn,216640,0.493108383,0.506891617,0.743551514,18.70553545,0.526874077,0.028872784,0.882325517,0.041197378,0.00215565,0.019668575,0.000120015,0.100540066,0.117896049,0.380954579,0.150904727,0.251458641,0.083267171,0.133308715,0.835455133,0.085824409,0.01075517,0.022128877,0.012126108,0.0336226,0.854135894,0.099884601,0.04527788,0.000803176,0.047876662,30828.74914,0.510020582,0.420210354,TRUE
Iowa_Louisa,11271,0.510247538,0.489752462,0.699139384,22.42864874,0.49809245,0.161121462,0.797977109,0.007807648,0.002218082,0.024931239,0.001153403,0.121905776,0.193505456,0.257031319,0.151095732,0.185609085,0.109750688,0.296779345,0.79771094,0.11578387,0.001419572,0.01490551,0.016768698,0.05367758,0.819536865,0.112323662,0.068760536,0,0.047644397,26175.73206,0.332389237,0.619057253,FALSE
Iowa_Lucas,8731,0.501202611,0.498797389,0.747909747,22.40085901,0.472110869,0.003436033,0.974115222,0.00206162,0.002634292,0.003550567,0,0.131370977,0.161951666,0.270072157,0.172717902,0.281181995,0.121062879,0.154735998,0.823044325,0.075936319,0.006070324,0.019928989,0.012369717,0.062192189,0.7394342,0.147978468,0.112587332,0,0.05806895,23512.19963,0.287642541,0.668606004,FALSE
Iowa_Lyon,11723,0.507634565,0.492365435,0.711677898,17.08076431,0.509084705,0.0249083,0.963149364,0.000767722,0.002303165,0.002900281,0,0.072848247,0.099889107,0.36867696,0.151497057,0.206687708,0.127953595,0.145781796,0.797748017,0.079501834,0,0.053911115,0.002559072,0.066024055,0.769257016,0.120191077,0.105263158,0.005203446,0.023628764,26776.91086,0.144728535,0.818813131,FALSE
Iowa_Madison,15644,0.498338021,0.501661979,0.730248018,26.89969957,0.49296855,0.014318589,0.965354129,0.005113782,0.000255689,0.009524418,0,0.076131424,0.051777039,0.367361289,0.148491434,0.224622859,0.135579136,0.124264894,0.811748913,0.099463053,0.00140629,0.031961135,0.002237279,0.053055485,0.797622092,0.132766556,0.069163897,0.000383534,0.057402199,28922.70283,0.312800657,0.626070632,FALSE
Iowa_Mahaska,22396,0.500178603,0.499821397,0.752545097,18.74752634,0.484863368,0.018798,0.943606001,0.013350598,0.000714413,0.01129666,0.000401857,0.149089123,0.183604215,0.32206644,0.152661189,0.209814253,0.113413109,0.201955706,0.780005358,0.108367566,0.007858546,0.041123415,0.016788712,0.046347562,0.815279514,0.106090373,0.072870155,0.006251116,0.080192892,25228.10252,0.24833238,0.705546026,FALSE
